Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality,Record number
1f7e96dc-20cc-4cab-8019-0507a59136a7,NSW 998442,https://id.biodiversity.org.au/taxon/apni/51288027,,,P. gilesii,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,,-33.4,149,GDA94,-33.4,149,,10000,Australia,New South Wales,Cabonne (A),,South Eastern Highlands,,,,,,"Wilson, T.C.",2015,6,,,,,PreservedSpecimen,present,,,,TRUE,TRUE,577
afc46f7a-a5a2-4185-a691-3eaabea57722,MEL 2479681A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Mt Kent, summit area.",-37.41944444,146.9666667,epsg:4326,-37.41944444,146.9666667,,1000,Australia,Victoria,Wellington (S),,Australian Alps,1560,1560,,,,"Walsh, N.G.",1992,3,15,15/03/1992,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,3416
03bfdc23-e3ee-4aae-a614-f1f773a9173a,MEL 1554264A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,East Central Highlands. West rocky slopes of Mount Kent (ca. 80 km north of Sale).,-37.41875,146.96736,epsg:4326,-37.41875,146.96736,,10000,Australia,Victoria,Wellington (S),,Australian Alps,,,,,,"Willis, J.H.",1974,2,28,28/02/1974,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,s.n.
c9a9403e-1425-4ac7-99c1-a8b2b4ffe2cf,MEL 0543503A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,East Gippsland. No. 1 Peak (near Mount Kaye).,-37.37448,149.22861,epsg:4283,-37.37448,149.22861,,10000,Australia,Victoria,East Gippsland (S),,South East Corner,,,,,,"Wakefield, N.A.",1946,10,13,13/10/1946,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,3921
aea26582-1797-4b21-86f1-7145324973bf,AD 99426154,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15865,Australasian Virtual Herbarium (AVH) data from the State Herbarium of South Australia (AD),in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,,AD,AD,"C. 9 km (direct) SE of Gelantipy, 300 m N and downhill of Fork Track, above Snowy River",-37.283333,148.316667,AGD84,-37.28199388,148.3176807,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,500,500,,,,"Makinson, R.O. | Carmen, P.",1991,12,6,6/12/1991,6-Dec-91,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,984
ad268c16-3de1-4013-aac6-b8d788a40fcb,MEL 0714598A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"c. 9 km (direct) SE of Gelantipy, 300 metres N and downhill of Fork Track, above Snowy River. Map ref: Murrindal 8523, 167.726.",-37.2833,148.3167,epsg:4326,-37.2833,148.3167,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,500,500,,,,"Makinson, R.O.",1991,12,6,6/12/1991,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,984
4ba3baa2-3161-4753-adac-b8578bf57f3e,CBG 9106410.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"East Gippsland, c. 9 km (direct) SE of Gelantipy, 300 m N and downhill of Fork Track, above Snowy River. Map ref: Murrindal 8523, 167.726.",-37.2833,148.3167,,-37.2833,148.3167,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,500,500,,,,"Makinson, R.O.",1991,12,6,6/12/1991,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,984
8564a9ee-32ef-4f1b-95f4-894812019523,NSW 518048,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"c. 9 km (direct) SE of Gelantipy, 300 m N and downhill of Fork Track, above Snowy River. Map ref: Murrindal 8523, 167.726.",-37.28,148.32,,-37.28,148.32,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,500,500,,,,"Makinson, R.O.",1991,12,6,6/12/1991,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,984
98a509d0-d121-4781-8f8a-de0cbd54128f,NSW 1051502,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Rocky outcrop c. 3.3 km north of Mt Coopracambra summit.,-37.2528,149.2944,,-37.2528,149.2944,,,Australia,Victoria,East Gippsland (S),,South East Corner,700,700,,,,"Albrecht, D.E.",1988,9,10,10/09/1988,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,3684
64ce9cf8-c4bb-4e3d-a7af-0ae935395d33,MEL 0302653A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,Rocky outcrop c. 3.3 km north of Mt Coopracambra summit.,-37.2528,149.2944,epsg:4326,-37.2528,149.2944,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,700,700,,,,"Albrecht, D.E.",1988,9,10,10/09/1988,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,3684
8c73953a-8f3c-41e8-a7db-159e76c82ff7,MEL 0690094A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,Yambulla State Forest. 1.0 km direct north-north-west of Mt Poole. Grid: 228 807.,-37.1944,149.5125,epsg:4326,-37.1944,149.5125,,1000,Australia,New South Wales,Bega Valley (A),,South East Corner,670,670,,,,"Albrecht, D.E.",1986,7,16,16/07/1986,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2673
1ae2b7ab-51df-43f3-afc9-c81209cee7ae,NSW 275925,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Grid Z1-2. Bowen Range, north of Grid Z.10 & Mt. Bowen.",-37.18,148.6,,-37.18,148.6,,10000,Australia,Victoria,East Gippsland (S),,South East Corner,,,,,,"Beauglehole, A.C.",1971,4,4,4/04/1971,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,37186
594ebd8f-2b9d-44f7-976c-fed85b8edfd0,MEL 0544616A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,East Gippsland. Boundary Creek Cliffs.,-37.12175,148.28395,epsg:4283,-37.12175,148.28395,,10000,Australia,Victoria,East Gippsland (S),,South East Corner,,,,,,"Wakefield, N.A.",1949,1,6,6/01/1949,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2703
3f9db44e-e4e1-4ec3-92ea-4992a54a0e87,MEL 2470120A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Cobungra, gully falling to base of Victoria Falls, c. 200 m SE of lookout.",-37.0857778,147.4593056,epsg:4326,-37.0857778,147.4593056,,5,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,945,945,,,,"Walsh, N.G.",2019,10,9,9/10/2019,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,9013
8ec88656-1343-4c3d-83a5-cf2f364e48c9,MEL 2470114A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Cobungra, Victoria Falls lookout area.",-37.0847222,147.4580556,epsg:4326,-37.0847222,147.4580556,,5,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,955,955,,,,"Walsh, N.G.",2019,10,9,9/10/2019,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,9007
36c37656-8116-4e8e-b518-f5c4e3a82c54,NSW 1051719,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Bare Rocks of Wulgulmerang, c. 31 miles NNE of Buchan.",-37.08,148.27,GDA94,-37.08,148.27,,10000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,,,,,,"Melville, R.",1953,1,21,21/01/1953,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,3036
1427bee9-217f-4b2f-b7cd-edaa3f190d1b,MEL 2425432A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,North off marble gully track 7 km north east of Bindi Station Homestead.,-37.07916667,147.8819444,epsg:4326,-37.07916667,147.8819444,,50,Australia,Victoria,East Gippsland (S),,South East Corner,1000,1000,,,,"Turner, J.R.",2016,5,15,15/05/2016,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2106
a0b4c67c-034a-45e1-ac5b-0e2535c0ae01,MEL 0543502A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,East Gippsland. Little River. Black Mountain.,-37.07,148.33,epsg:4326,-37.07,148.33,,10000,Australia,Victoria,East Gippsland (S),,South East Corner,,,,,,"Wakefield, N.A.",1949,1,13,13/01/1949,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2621
1eb20295-fe82-4bf3-ae26-b38b75fb0619,MEL 0302647A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Rocky outcrop ca 4 km east of Mt Seldom Seen, which is ca 10 km south-west of Wulgulmerang. (Wulgulmerang is ca 80 km north-north-west of Orbost).",-37.0667,148.2,epsg:4326,-37.0667,148.2,,10000,Australia,Victoria,East Gippsland (S),,South East Corner,,,,,,"Orchard, A.E.",1970,12,6,6/12/1970,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2773
ed30ba20-6a8f-4738-838f-757a741b2a7d,MEL 0302645A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Little River, Wulgulmerang. K.C.Roger's property.",-37.0667,148.25,epsg:4326,-37.0667,148.25,,10000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,,,,,,"Beauglehole, A.C.",1973,3,2,2/03/1973,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,41613
3339a8f5-a9be-48ac-9d21-6d474e1969e7,MEL 0302649A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Little River, Wulgulmerang. K.C.Roger's property.",-37.0667,148.25,epsg:4326,-37.0667,148.25,,10000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,,,,,,"Beauglehole, A.C.",1973,3,2,2/03/1973,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,41613
18f696d6-ed8e-4797-b544-ee7afb40c865,MEL 0302643A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Little River, Wulgulmerang. K.C.Roger's property.",-37.0667,148.25,epsg:4326,-37.0667,148.25,,10000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,,,,,,"Beauglehole, A.C.",1973,3,2,2/03/1973,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,41612
001d232e-7b46-4c10-ab8b-4e55e30827e7,MEL 0302705A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"K.C. Rogers property, Little River, Wulgulmerang.",-37.0667,148.25,epsg:4326,-37.0667,148.25,,10000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,,,,,,"Beauglehole, A.C.",1973,3,2,2/03/1973,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,41612
be3adb03-c983-4199-bb94-f7c480b65350,MEL 2193441A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,Deddick area. Mt Bulla Bulla.,-37.0625,148.4167,epsg:4326,-37.0625,148.4167,,1000,Australia,Victoria,East Gippsland (S),,South East Corner,910,910,,,,"Walsh, N.G.",2001,7,13,13/07/2001,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,5347
ea68bf59-0ffd-46fb-b976-708f9524b129,MEL 2470086A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Above the south bank of the Cobungra River, 4.65 km NNW from Cobungra Rd/Great Alpine Rd junction.",-37.0539722,147.399,epsg:4326,-37.0539722,147.399,,5,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,930,930,,,,"Walsh, N.G.",2019,10,8,8/10/2019,,PreservedSpecimen,PreservedSpecimen,present,,Sheet | Silica gel sample,,TRUE,TRUE,8979
77213c47-5440-492f-800b-67c4999c9450,MEL 2451832A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"Cobungra, private property 'Sinza', 4.7 km due N of junction of Cobungra Rd and Great Alpine Rd.",-37.05377778,147.4035278,epsg:4326,-37.05377778,147.4035278,,50,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,920,920,,,,"Walsh, N.G.",2019,1,17,17/01/2019,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,8906
1624f496-5a83-48c0-b2f2-e7a8b7d96f95,NSW 992045,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Old Hut Creek, approx 150m W of crossing of Back Creek Trail",-37.03969,149.77719,GDA94,-37.03969,149.77719,,3,Australia,New South Wales,Bega Valley (A),,South East Corner,165,165,,,,"Phillips, G.P.",2016,11,29,29/11/2016,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,219
9dfb9b24-fb1a-452e-9e87-5a7462f20077,CBG 8805136.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Nullica State Forest, SE of Sugarloaf Mountain. (Map ref.: Eden 1:25,000, 447 971)",-37.0333,149.75,,-37.0333,149.75,,,Australia,New South Wales,Bega Valley (A),,South East Corner,410,410,,,,"Fisher, N.",1988,10,21,21/10/1988,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,140
22e0bde7-6881-4798-91c9-91b7843b9a41,CBG 8803506.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Nullica State Forest, below Old Hut Creek Road, 100 m from its junction with Back Creek Fire Trail towards Ben Boyd Road. (Map ref.: Sheet 8823 (Eden)",-37.0333,149.7667,,-37.0333,149.7667,,1000,Australia,New South Wales,Bega Valley (A),,South East Corner,170,170,,,,"Parris, M.",1988,9,11,11/09/1988,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,9533
